genre,n_valid_windows,mean_relative_position,median_relative_position,mean_absolute_relative_position,feature
easy listening,47,-0.08055934614504402,-0.12642827513900998,0.1250224591731787,blood
electronic,45,-0.13714069754713076,-0.13119298770200954,0.1371406975471308,blood
experimental,52,-0.008478166326533474,-0.041484898996307105,0.10523955595090727,blood
folk,57,0.027640984551599482,-0.01162308877390651,0.11055424462037228,blood
funk,51,-0.10341193543299217,-0.11992074272393363,0.10574380485189096,blood
glam rock,39,-0.08364071812556947,-0.14078290174994115,0.12998928588557887,blood
gothic rock,34,0.2099685508435092,0.258676035855204,0.25535216497302465,blood
grunge,32,0.03344235919258731,0.042549795979438865,0.07708472392224155,blood
hard rock,51,0.021516873162641652,0.015821176529821252,0.07967834367497406,blood
hardcore,39,0.12361513985253304,0.18051600814330337,0.17409705772106213,blood
hardcore punk,32,0.1389057123811231,0.10606143727055703,0.2122857429002617,blood
indie rock,33,-0.03170191130298,-0.019882850457859345,0.044548716672206425,blood
industrial,35,0.14991896921245865,0.14348057232428119,0.14991896921245865,blood
jazz,61,-0.10556994505281923,-0.13855046988015893,0.11789629528760748,blood
latin,40,-0.08764581741589056,-0.12054374507625322,0.10118827102614589,blood
metal,48,0.21911653980168536,0.22113335774133203,0.22481656080631693,blood
mpb,53,-0.02133387083334614,-0.060389388082398576,0.08886929975207641,blood
new wave,43,-0.07521080406646938,-0.09479265581366092,0.08420256252783147,blood
pop,57,-0.09393680898493538,-0.10083986500307604,0.09979986474288514,blood
pop rock,32,-0.1256512061316898,-0.137843505551012,0.1256512061316898,blood
post-hardcore,35,0.031055229279059113,0.07580299296644133,0.13017933299305282,blood
post-punk,43,0.017458585270197002,-0.005592391548930173,0.0712699392595038,blood
power metal,34,0.31441290058061766,0.3291880580398673,0.3194295103580028,blood
progressive metal,32,0.0786006977740582,0.09561349554902622,0.1264790087162917,blood
progressive rock,53,-0.013356699891182081,-0.01249822515553061,0.04877368790538999,blood
psychedelic rock,48,-0.005331578451333616,-0.024014571762421503,0.08275612092942007,blood
punk,47,-0.010693874627818272,-0.00700164042763639,0.0608146043091703,blood
rap,32,-0.040389855489010126,-0.02196171263926053,0.07055283547648342,blood
reggae,42,-0.03219363186809338,-0.06557093146994983,0.11304787024486612,blood
rock,61,-0.023050243065353984,-0.054635836470815304,0.07823703909101454,blood
samba,42,-0.02398832160149081,-0.10135467750803605,0.148851900819379,blood
shoegaze,35,-0.12361702422975974,-0.13038734740405244,0.12396805860425004,blood
singer-songwriter,56,0.01322731979048748,-0.03645921996078433,0.10291225255747924,blood
soft rock,49,-0.12665151960473559,-0.13907380530744645,0.14379282036132732,blood
soul,61,-0.112626357470012,-0.1216940412431499,0.112626357470012,blood
soundtrack,44,-0.11248984961072515,-0.12045927553919,0.1172236392886682,blood
synthpop,41,-0.10626864590373446,-0.12211114432460586,0.12312689593967757,blood
thrash metal,37,0.5251877809889709,0.4513954567636547,0.5251877809889709,blood
alternative rock,37,0.07143680308211295,0.054315099205805094,0.08139862687158857,time
ambient,43,-0.24665411024193645,-0.3010583831606137,0.27404179502403514,time
black metal,36,-0.10863782564625667,-0.1446864119793297,0.12549316571746016,time
blues,61,-0.015078235364494085,-0.025041496980036406,0.10416839237063392,time
bossa nova,54,-0.1605056066959968,-0.17397026958464507,0.18091624003940276,time
brazilian rock,34,0.08954331463710954,0.06444269944206565,0.12479861936894154,time
classic rock,61,0.030323388152770178,0.03272423306258404,0.05959669995016861,time
country,53,0.10782090028087925,0.08857404274362664,0.12514929041080433,time
death metal,33,-0.11498489888274215,-0.10399011759354486,0.11498489888274213,time
disco,46,0.05629867601736348,0.017396658271618716,0.11548350958050536,time
doom metal,33,0.0030934904592264095,0.002866081326469536,0.07291621708653793,time
dream pop,34,-0.000674441253926381,0.008731086783713572,0.10656753509450159,time
easy listening,47,0.12234594336016295,0.09851936741381014,0.19325565697101738,time
electronic,45,-0.13476491527145587,-0.10760900879232571,0.13476491527145587,time
experimental,52,-0.15341394037150932,-0.15609566205502506,0.1565342396223684,time
folk,57,-0.03445355242850972,-0.0686947704925478,0.16070607424392927,time
funk,51,0.013033012776539824,0.022958596739482008,0.0874065437580717,time
glam rock,39,-0.019578215394546256,-0.0007893327126370734,0.1380368708756708,time
gothic rock,34,-0.07593081149541929,-0.08161342454663327,0.1043754560675952,time
grunge,32,0.03466697343284798,-0.008880643792918506,0.13361070855738416,time
hard rock,51,0.024182508136703872,0.015267424898047504,0.067677569071602,time
hardcore,39,0.08493612985860267,0.13123652210177544,0.15084941273381375,time
hardcore punk,32,0.015140436407363006,-0.05952779495586369,0.19014264127522534,time
indie rock,33,0.03096692446662783,0.01788080147849952,0.06407768210388852,time
industrial,35,-0.13926209285821162,-0.13073252707982008,0.13926209285821164,time
jazz,61,-0.16058185458607413,-0.16737094773406364,0.17252094035106996,time
latin,40,-0.11188514114362927,-0.10570464938936779,0.12435309361625033,time
metal,48,0.07951444954671368,0.07860887636386157,0.10172668910317756,time
mpb,53,-0.014736657546153692,-0.03652398142592776,0.09623423687819294,time
new wave,43,-0.01139830695004971,-0.020861827160845545,0.06925335764662247,time
pop,57,0.014751316042888443,0.01954037033894981,0.054917639548518714,time
pop rock,32,0.035322053936036324,0.03694616443143974,0.13568442752711896,time
post-hardcore,35,0.1124316710262206,0.10202528910478444,0.13311684277669936,time
post-punk,43,0.017951813945345292,0.007281599403011558,0.05931446605151742,time
power metal,34,0.2054201722420231,0.14325163570516042,0.21442463216112229,time
progressive metal,32,0.062213197003006995,0.03982783794050354,0.09996353807563188,time
progressive rock,53,0.02367505402346664,0.024138199528355556,0.0674448596930529,time
psychedelic rock,48,0.028544865244375352,0.0308527383096919,0.11921927949285076,time
punk,47,0.025523557627885485,0.0294758118645844,0.12179009946339518,time
rap,32,-0.03413889845842702,-0.021211822455137978,0.07526562631414009,time
reggae,42,-0.07428442501844754,-0.02084911707680733,0.11863567986694813,time
rock,61,0.02417791781175293,0.032692176775231015,0.09495524359033827,time
samba,42,-0.14160870719757274,-0.13554072797195457,0.14172340392795144,time
shoegaze,35,0.061753611152096245,0.048334529368022065,0.13564686960760983,time
singer-songwriter,56,0.0026525964213708667,0.004843324316268044,0.06553568113274924,time
soft rock,49,0.15953550442844847,0.15971676764826295,0.21554279130612589,time
soul,61,0.15727268197190944,0.10903069497202238,0.15747093898982897,time
soundtrack,44,-0.23195435583453491,-0.25168320002744626,0.23195435583453497,time
synthpop,41,-0.003253894851107091,0.014794232600617664,0.06753510086871496,time
thrash metal,37,0.012307231587832151,-0.0007672247940902386,0.07261023372260493,time
alternative rock,37,-0.08244032933243205,-0.10427148319125605,0.10601429561976716,dark
ambient,43,-0.09872179967020767,-0.1230356661173199,0.12641730546486554,dark
black metal,36,0.968771260071375,0.8982363997721083,0.9687712600713753,dark
blues,61,-0.025001027124944234,-0.038525386840173974,0.07858784243280381,dark
bossa nova,54,-0.06788008709428868,-0.09856790685654879,0.11950765757734791,dark
brazilian rock,34,-0.0710266013748588,-0.11717180205178324,0.15853869677695764,dark
classic rock,61,-0.02495928355526325,-0.01877435494919665,0.0707282488541951,dark
country,53,-0.015871292240945373,-0.06381588700066995,0.11749469824162102,dark
death metal,33,0.3978933176802399,0.4013206224323962,0.3978933176802399,dark
disco,46,-0.11241322913016169,-0.11098385627415436,0.11417101214370713,dark
doom metal,33,0.5578068638835911,0.5733627830325208,0.557806863883591,dark
dream pop,34,0.11728750301358108,0.07050637677837898,0.17952282365804065,dark
easy listening,47,-0.0602699850485736,-0.050693181532958424,0.10494871136527373,dark
electronic,45,-0.10115029896173963,-0.09778643375664091,0.10115029896173963,dark
experimental,52,-0.02939659221823559,-0.06421494697779795,0.12548813791370705,dark
folk,57,0.10077660644384309,0.09823190372798576,0.15031157324074587,dark
funk,51,-0.12693775526862255,-0.13872328935405287,0.13447295097608555,dark
glam rock,39,-0.0933331618146834,-0.11814887884076102,0.12051309949813135,dark
gothic rock,34,0.21197136023261792,0.13519370211818005,0.259827488157221,dark
grunge,32,-0.08230384132184017,-0.10695260439282217,0.0963813126084034,dark
hard rock,51,0.02241289239832379,0.028374893080567253,0.08296372668489435,dark
hardcore,39,-0.06473750038934527,-0.03700696861211592,0.0936473987570398,dark
hardcore punk,32,-0.12308603249837118,-0.13614929164554046,0.13209250219432878,dark
indie rock,33,-0.091009566883839,-0.0642564879957369,0.09148356111076213,dark
industrial,35,0.16352233914932268,0.10221023783653609,0.1849881495833755,dark
jazz,61,-0.08363358200670251,-0.09855579616017895,0.12545947513443706,dark
latin,40,-0.055038021354887445,-0.06689477668972788,0.07906070132340562,dark
metal,48,0.15400203660544123,0.15535834418318145,0.17948518263938518,dark
mpb,53,0.01196395150470065,0.020600557147301083,0.07953086390161632,dark
new wave,43,-0.021580357487931266,-0.03967790504947572,0.09918920206595581,dark
pop,57,-0.08152361691935503,-0.08584529261888695,0.09894184494934682,dark
pop rock,32,-0.06891184446507659,-0.07495455504416534,0.08899818889825287,dark
post-hardcore,35,-0.08121124384973055,-0.11304673237606562,0.13661449008236207,dark
post-punk,43,-0.045781141915141786,-0.03950096784962398,0.048113114045465706,dark
power metal,34,0.5039433312548917,0.5316142504712151,0.5039433312548917,dark
progressive metal,32,0.36022017741373574,0.23943392812993802,0.36022017741373574,dark
progressive rock,53,0.057169541097855305,0.0642282352893708,0.09804409816203627,dark
psychedelic rock,48,0.08634687436810184,0.029756967752646246,0.15828388117463948,dark
punk,47,-0.09042505638725416,-0.09604367151280185,0.10067132799217555,dark
rap,32,-0.11336298664907961,-0.11707108860662033,0.1133629866490796,dark
reggae,42,-0.08777672806640033,-0.08985191789187578,0.09204784520247215,dark
rock,61,-0.06558121180961475,-0.06796899086017646,0.07083847873692976,dark
samba,42,-0.08519550711676549,-0.1340740590874479,0.13077522830275895,dark
shoegaze,35,-0.04575083396842083,-0.05125954999406029,0.09407280110867267,dark
singer-songwriter,56,0.13845661110713717,0.08858921304601444,0.17300274530271995,dark
soft rock,49,-0.0102898197694875,-0.03576538636506453,0.11440361671923108,dark
soul,61,-0.041870250584475834,-0.0883281736798761,0.12143885849313087,dark
soundtrack,44,-0.1009354117462304,-0.08811351123208874,0.10093541174623039,dark
synthpop,41,0.003732816245672831,0.013493676620906656,0.07512691006868207,dark
thrash metal,37,0.1235775816953181,0.12173816978092376,0.18715608833975123,dark
